"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,403
"small",800,800,1,1,"warm",1,260
"small",800,800,1,1,"warm",2,228
"small",800,800,1,1,"warm",3,245
"small",800,800,1,1,"warm",4,245
"small",800,800,1,1,"warm",5,223
"small",800,800,1,1,"warm",6,247
"small",800,800,1,1,"warm",7,248
"small",800,800,1,1,"warm",8,253
"small",800,800,1,1,"warm",9,224
"small",800,800,1,1,"warm",10,252
