"label","seconds","interval_ms"
"Validating Mesh",4.958,NA
"Pre-processing scene",4.959,0.999999999999446
"Pre-processed  scene",4.959,0
"Removed duplicate materials",4.96,1.00000000000033
"Processed scene bounds",4.961,1.00000000000033
"Processed texture filenames",4.961,0
"Processed materials",4.963,1.99999999999978
"Loaded environment maps",4.963,0
"Initialized buffers",4.969,6.00000000000023
"Initialized shadowmaps",4.969,0
"Initialized alpha buffers",4.969,0
"Initialized shaders",5.018,48.9999999999995
"Initialized 3D models",5.019,1.00000000000033
"Calculated depth buffer(s)",5.024,4.99999999999989
"Executed pixel shaders",5.174,150
"Calculated linear depth",5.188,13.9999999999993
"Rasterized image",5.28,92.0000000000005
"Display/save image",5.444,164
