"label","seconds","interval_ms"
"Validating Mesh",1.714,NA
"Pre-processing scene",1.715,1.00000000000011
"Pre-processed  scene",1.715,0
"Removed duplicate materials",1.715,0
"Processed scene bounds",1.715,0
"Processed texture filenames",1.715,0
"Processed materials",1.715,0
"Loaded environment maps",1.715,0
"Initialized buffers",1.72,4.99999999999989
"Initialized shadowmaps",1.72,0
"Initialized alpha buffers",1.72,0
"Initialized shaders",1.72,0
"Initialized 3D models",1.72,0
"Calculated depth buffer(s)",1.72,0
"Executed pixel shaders",1.734,14
"Calculated AO",1.82,86.0000000000001
"Calculated linear depth",1.82,0
"Rasterized image",1.821,0.99999999999989
"Assembled output",1.84,19.0000000000001
"Clamped output",1.844,4
"Display/save image",1.844,0
