"label","seconds","interval_ms"
"Validating Mesh",10.04,NA
"Pre-processing scene",10.041,1.00000000000122
"Pre-processed  scene",10.041,0
"Removed duplicate materials",10.041,0
"Processed scene bounds",10.041,0
"Processed texture filenames",10.041,0
"Processed materials",10.041,0
"Loaded environment maps",10.041,0
"Initialized buffers",10.049,7.99999999999912
"Initialized shadowmaps",10.049,0
"Initialized alpha buffers",10.049,0
"Initialized shaders",10.049,0
"Initialized 3D models",10.049,0
"Calculated depth buffer(s)",10.052,3.00000000000011
"Executed pixel shaders",10.381,329.000000000001
"Calculated linear depth",10.733,352
"Rasterized image",11.036,302.999999999999
"Display/save image",11.195,159.000000000001
