"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"near_crossing",800,800,1,1,"process_cold",0,322
"near_crossing",800,800,1,1,"warm",1,225
"near_crossing",800,800,1,1,"warm",2,216
"near_crossing",800,800,1,1,"warm",3,215
