"label","seconds","interval_ms"
"Validating Mesh",2.975,NA
"Pre-processing scene",2.975,0
"Pre-processed  scene",2.975,0
"Removed duplicate materials",2.975,0
"Processed scene bounds",2.975,0
"Processed texture filenames",2.975,0
"Processed materials",2.975,0
"Loaded environment maps",2.975,0
"Initialized buffers",2.981,5.99999999999978
"Initialized shadowmaps",2.981,0
"Initialized alpha buffers",2.981,0
"Initialized shaders",2.981,0
"Initialized 3D models",2.981,0
"Calculated depth buffer(s)",2.982,1.00000000000033
"Executed pixel shaders",3.044,61.9999999999998
"Calculated linear depth",3.147,103
"Rasterized image",3.154,7.00000000000012
"Display/save image",3.296,142
