"label","seconds","interval_ms"
"Validating Mesh",1.667,NA
"Pre-processing scene",1.667,0
"Pre-processed  scene",1.667,0
"Removed duplicate materials",1.667,0
"Processed scene bounds",1.667,0
"Processed texture filenames",1.667,0
"Processed materials",1.667,0
"Loaded environment maps",1.668,0.99999999999989
"Initialized buffers",1.67,2
"Initialized shadowmaps",1.67,0
"Initialized alpha buffers",1.67,0
"Initialized shaders",1.67,0
"Initialized 3D models",1.67,0
"Calculated depth buffer(s)",1.67,0
"Executed pixel shaders",1.72,50
"Calculated linear depth",1.763,42.9999999999999
"Rasterized image",1.764,1.00000000000011
"Assembled output",1.776,12
"Clamped output",1.78,4
"Display/save image",1.78,0
