"label","seconds","interval_ms"
"Validating Mesh",1.108,NA
"Pre-processing scene",1.109,0.99999999999989
"Pre-processed  scene",1.109,0
"Removed duplicate materials",1.109,0
"Processed scene bounds",1.109,0
"Processed texture filenames",1.109,0
"Processed materials",1.109,0
"Loaded environment maps",1.109,0
"Initialized buffers",1.115,6
"Initialized shadowmaps",1.115,0
"Initialized alpha buffers",1.115,0
"Initialized shaders",1.115,0
"Initialized 3D models",1.115,0
"Calculated depth buffer(s)",1.115,0
"Executed pixel shaders",1.12,5.00000000000012
"Calculated AO",1.144,23.9999999999998
"Calculated linear depth",1.144,0
"Rasterized image",1.145,1.00000000000011
"Assembled output",1.165,20
"Clamped output",1.169,4
"Display/save image",1.169,0
