"label","seconds","interval_ms"
"Validating Mesh",3.615,NA
"Pre-processing scene",3.626,10.9999999999997
"Pre-processed  scene",3.626,0
"Removed duplicate materials",3.634,8.00000000000001
"Processed scene bounds",3.638,4
"Processed texture filenames",3.64,2.00000000000022
"Processed materials",3.657,16.9999999999999
"Loaded environment maps",3.657,0
"Initialized buffers",3.659,1.99999999999978
"Initialized shadowmaps",3.659,0
"Initialized alpha buffers",3.659,0
"Initialized shaders",3.685,26.0000000000002
"Initialized 3D models",3.692,7.00000000000012
"Calculated depth buffer(s)",3.692,0
"Executed pixel shaders",3.804,112
"Calculated linear depth",3.804,0
"Rasterized image",3.812,8.00000000000001
"Assembled output",3.827,15.0000000000001
"Clamped output",3.835,8.00000000000001
"Display/save image",3.835,0
