case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
near_crossing,800,800,1,1,3,280,218.0,237.8,4.587155963302752,24.0,24.89999999999991,731037696,481139800,24.0,3,404684800
shadow,800,800,1,1,3,263,206.0,231.2,4.854368932038835,20.0,20.0,706936832,486806936,20.0,3,392134656
small,800,800,1,1,3,257,184.0,187.6,5.434782608695652,7.00000000000012,7.00000000000012,829865984,485353360,8.00000000000001,3,356499456
