"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"toon",800,800,1,1,"process_cold",0,283
"toon",800,800,1,1,"warm",1,196
"toon",800,800,1,1,"warm",2,173
"toon",800,800,1,1,"warm",3,218
