"label","seconds","interval_ms"
"Validating Mesh",3.369,NA
"Pre-processing scene",3.369,0
"Pre-processed  scene",3.369,0
"Removed duplicate materials",3.369,0
"Processed scene bounds",3.369,0
"Processed texture filenames",3.369,0
"Processed materials",3.369,0
"Loaded environment maps",3.369,0
"Initialized buffers",3.372,2.99999999999967
"Initialized shadowmaps",3.372,0
"Initialized alpha buffers",3.372,0
"Initialized shaders",3.372,0
"Initialized 3D models",3.372,0
"Calculated depth buffer(s)",3.373,1.00000000000033
"Executed pixel shaders",3.577,204
"Calculated linear depth",3.724,147
"Rasterized image",3.725,0.99999999999989
"Assembled output",3.736,11.0000000000001
"Clamped output",3.74,4
"Display/save image",3.74,0
