"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",800,800,1,1,"process_cold",0,237
"ssao",800,800,1,1,"warm",1,158
"ssao",800,800,1,1,"warm",2,140
"ssao",800,800,1,1,"warm",3,169
