"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"toon",800,800,1,1,"process_cold",0,449
"toon",800,800,1,1,"warm",1,359
"toon",800,800,1,1,"warm",2,332
"toon",800,800,1,1,"warm",3,355
