"label","seconds","interval_ms"
"Validating Mesh",1.783,NA
"Pre-processing scene",1.784,1.00000000000011
"Pre-processed  scene",1.784,0
"Removed duplicate materials",1.784,0
"Processed scene bounds",1.784,0
"Processed texture filenames",1.784,0
"Processed materials",1.784,0
"Loaded environment maps",1.784,0
"Initialized buffers",1.787,2.99999999999989
"Initialized shadowmaps",1.787,0
"Initialized alpha buffers",1.787,0
"Initialized shaders",1.787,0
"Initialized 3D models",1.787,0
"Calculated depth buffer(s)",1.788,1.00000000000011
"Executed pixel shaders",1.797,8.9999999999999
"Calculated linear depth",1.797,0
"Rasterized image",1.797,0
"Display/save image",1.954,157
