"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shadow",800,800,1,2,"process_cold",0,254
"shadow",800,800,1,2,"warm",1,224
"shadow",800,800,1,2,"warm",2,164
"shadow",800,800,1,2,"warm",3,198
