"label","seconds","interval_ms"
"Validating Mesh",1.86,NA
"Pre-processing scene",1.86,0
"Pre-processed  scene",1.86,0
"Removed duplicate materials",1.86,0
"Processed scene bounds",1.86,0
"Processed texture filenames",1.86,0
"Processed materials",1.86,0
"Loaded environment maps",1.86,0
"Initialized buffers",1.866,6
"Initialized shadowmaps",1.866,0
"Initialized alpha buffers",1.866,0
"Initialized shaders",1.866,0
"Initialized 3D models",1.866,0
"Calculated depth buffer(s)",1.866,0
"Executed pixel shaders",1.878,11.9999999999998
"Calculated AO",1.889,11.0000000000001
"Calculated linear depth",1.889,0
"Rasterized image",1.89,0.99999999999989
"Display/save image",2.039,149
