"label","seconds","interval_ms"
"Validating Mesh",2.945,NA
"Pre-processing scene",2.945,0
"Pre-processed  scene",2.945,0
"Removed duplicate materials",2.945,0
"Processed scene bounds",2.945,0
"Processed texture filenames",2.945,0
"Processed materials",2.945,0
"Loaded environment maps",2.945,0
"Initialized buffers",2.948,3.00000000000011
"Initialized shadowmaps",2.948,0
"Initialized alpha buffers",2.948,0
"Initialized shaders",2.948,0
"Initialized 3D models",2.948,0
"Calculated depth buffer(s)",2.948,0
"Executed pixel shaders",3.045,97
"Calculated linear depth",3.118,73
"Rasterized image",3.12,2.00000000000022
"Display/save image",3.26,140
