"label","seconds","interval_ms"
"Validating Mesh",1.769,NA
"Pre-processing scene",1.769,0
"Pre-processed  scene",1.769,0
"Removed duplicate materials",1.77,1.00000000000011
"Processed scene bounds",1.77,0
"Processed texture filenames",1.77,0
"Processed materials",1.77,0
"Loaded environment maps",1.77,0
"Initialized buffers",1.772,2
"Initialized shadowmaps",1.772,0
"Initialized alpha buffers",1.773,0.99999999999989
"Initialized shaders",1.773,0
"Initialized 3D models",1.773,0
"Calculated depth buffer(s)",1.773,0
"Executed pixel shaders",1.779,6
"Calculated linear depth",1.779,0
"Rasterized image",1.78,1.00000000000011
"Display/save image",1.947,167
