"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,254
"small",800,800,1,1,"warm",1,186
"small",800,800,1,1,"warm",2,171
"small",800,800,1,1,"warm",3,194
