"label","seconds","interval_ms"
"Validating Mesh",2.334,NA
"Pre-processing scene",2.334,0
"Pre-processed  scene",2.334,0
"Removed duplicate materials",2.334,0
"Processed scene bounds",2.334,0
"Processed texture filenames",2.334,0
"Processed materials",2.335,0.99999999999989
"Loaded environment maps",2.335,0
"Initialized buffers",2.34,4.99999999999989
"Initialized shadowmaps",2.34,0
"Initialized alpha buffers",2.34,0
"Initialized shaders",2.34,0
"Initialized 3D models",2.34,0
"Calculated depth buffer(s)",2.341,1.00000000000033
"Executed pixel shaders",2.355,13.9999999999998
"Calculated AO",2.441,85.9999999999999
"Calculated linear depth",2.441,0
"Rasterized image",2.441,0
"Display/save image",2.59,149
