"label","seconds","interval_ms"
"Validating Mesh",2.225,NA
"Pre-processing scene",2.227,1.99999999999978
"Pre-processed  scene",2.227,0
"Removed duplicate materials",2.227,0
"Processed scene bounds",2.228,1.00000000000033
"Processed texture filenames",2.228,0
"Processed materials",2.23,1.99999999999978
"Loaded environment maps",2.23,0
"Initialized buffers",2.232,2.00000000000022
"Initialized shadowmaps",2.232,0
"Initialized alpha buffers",2.232,0
"Initialized shaders",2.235,2.99999999999967
"Initialized 3D models",2.236,1.00000000000033
"Calculated depth buffer(s)",2.236,0
"Executed pixel shaders",2.281,44.9999999999999
"Calculated linear depth",2.281,0
"Rasterized image",2.283,1.99999999999978
"Display/save image",2.428,145
