"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"overdraw",800,800,1,4,"process_cold",0,294
"overdraw",800,800,1,4,"warm",1,209
"overdraw",800,800,1,4,"warm",2,185
"overdraw",800,800,1,4,"warm",3,234
