"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,109
"small",800,800,1,1,"warm",1,25
"small",800,800,1,1,"warm",2,23
"small",800,800,1,1,"warm",3,24
"small",800,800,1,1,"warm",4,21.9999999999999
"small",800,800,1,1,"warm",5,26
"small",800,800,1,1,"warm",6,23
"small",800,800,1,1,"warm",7,23.9999999999999
