"label","seconds","interval_ms"
"Validating Mesh",1.417,NA
"Pre-processing scene",1.417,0
"Pre-processed  scene",1.417,0
"Removed duplicate materials",1.418,0.99999999999989
"Processed scene bounds",1.418,0
"Processed texture filenames",1.418,0
"Processed materials",1.418,0
"Loaded environment maps",1.418,0
"Initialized buffers",1.42,2
"Initialized shadowmaps",1.42,0
"Initialized alpha buffers",1.42,0
"Initialized shaders",1.42,0
"Initialized 3D models",1.42,0
"Calculated depth buffer(s)",1.42,0
"Executed pixel shaders",1.468,48
"Calculated linear depth",1.499,31.0000000000001
"Rasterized image",1.499,0
"Assembled output",1.511,11.9999999999998
"Clamped output",1.515,4
"Display/save image",1.515,0
