"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"occluded",800,800,1,1,"process_cold",0,206
"occluded",800,800,1,1,"warm",1,117
"occluded",800,800,1,1,"warm",2,113
"occluded",800,800,1,1,"warm",3,109
