"label","seconds","interval_ms"
"Validating Mesh",1.233,NA
"Pre-processing scene",1.234,0.99999999999989
"Pre-processed  scene",1.234,0
"Removed duplicate materials",1.234,0
"Processed scene bounds",1.234,0
"Processed texture filenames",1.234,0
"Processed materials",1.234,0
"Loaded environment maps",1.236,2
"Initialized buffers",1.237,1.00000000000011
"Initialized shadowmaps",1.237,0
"Initialized alpha buffers",1.237,0
"Initialized shaders",1.237,0
"Initialized 3D models",1.237,0
"Calculated depth buffer(s)",1.237,0
"Executed pixel shaders",1.266,28.9999999999999
"Blurred environment map",1.282,16
"Calculated linear depth",1.282,0
"Rasterized image",1.283,0.99999999999989
"Assembled output",1.306,23.0000000000001
"Clamped output",1.309,2.99999999999989
"Display/save image",1.309,0
