case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,411,324.0,329.4,3.0864197530864197,326.0,327.8,1060241408,112742136,317.0,3,387072000
normal_shared,800,800,1,1,3,326,255.0,256.8,3.9215686274509802,213.0,231.9,1176600576,253201528,223.0,3,733790208
shadow,800,800,1,1,3,121,33.0,33.89999999999991,30.303030303030305,20.9999999999999,20.9999999999999,461062144,115921800,22.0,3,196542464
small,800,800,1,1,3,102,20.0,20.0,50.0,8.00000000000001,8.00000000000001,485474304,112642896,8.00000000000001,3,192610304
tangent,800,800,1,1,3,134,59.9999999999999,60.8999999999999,16.666666666666693,45.0000000000001,47.70000000000001,442630144,112719096,44.9999999999999,3,208240640
tangent_overdraw,800,800,1,1,3,680,592.0,600.1,1.6891891891891893,580.0,590.8,461963264,112736824,581.0,3,211419136
