"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid100k",1920,1080,1,4,"process_cold",0,655
"grid100k",1920,1080,1,4,"warm",1,513
"grid100k",1920,1080,1,4,"warm",2,474
"grid100k",1920,1080,1,4,"warm",3,486
