"label","seconds","interval_ms"
"Validating Mesh",4.116,NA
"Pre-processing scene",4.117,1.00000000000033
"Pre-processed  scene",4.117,0
"Removed duplicate materials",4.118,1.00000000000033
"Processed scene bounds",4.118,0
"Processed texture filenames",4.118,0
"Processed materials",4.12,1.99999999999978
"Loaded environment maps",4.12,0
"Initialized buffers",4.128,8.00000000000001
"Initialized shadowmaps",4.128,0
"Initialized alpha buffers",4.128,0
"Initialized shaders",4.13,1.99999999999978
"Initialized 3D models",4.13,0
"Calculated depth buffer(s)",4.131,1.00000000000033
"Executed pixel shaders",4.152,20.9999999999999
"Calculated linear depth",4.153,0.999999999999446
"Rasterized image",4.156,3.00000000000011
"Display/save image",4.601,445
