"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"alpha129",159,241,1,4,"process_cold",0,96
"alpha129",159,241,1,4,"warm",1,66.0000000000001
"alpha129",159,241,1,4,"warm",2,64.0000000000001
"alpha129",159,241,1,4,"warm",3,65.9999999999999
