"label","seconds","interval_ms"
"Validating Mesh",0.984,NA
"Pre-processing scene",0.984,0
"Pre-processed  scene",0.984,0
"Removed duplicate materials",0.984,0
"Processed scene bounds",0.984,0
"Processed texture filenames",0.984,0
"Processed materials",0.984,0
"Loaded environment maps",0.984,0
"Initialized buffers",0.984,0
"Initialized shadowmaps",0.984,0
"Initialized alpha buffers",0.984,0
"Initialized shaders",0.984,0
"Initialized 3D models",0.984,0
"Calculated depth buffer(s)",0.985,1
"Executed pixel shaders",1.011,25.9999999999999
"Calculated linear depth",1.042,31.0000000000001
"Rasterized image",1.043,0.99999999999989
"Display/save image",1.051,8.00000000000001
