case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,901,800.0,809.9,1.25,655.0,660.4,1617182720,554694224,659.000000000001,3,787152896
alpha4,800,800,1,1,3,461,334.0,355.6,2.9940119760479043,193.0,193.9,985546752,554683224,188.000000000001,3,495042560
alpha64,800,800,1,1,3,2400,2260.0,2287.9,0.4424778761061947,2120.0,2129.0,2900721664,554719280,2129.0,3,2142371840
grid1m,800,800,1,1,3,597,540.0,543.6,1.8518518518518519,364.000000000001,364.9000000000001,1650933760,707183608,366.000000000001,3,1192230912
shadow,800,800,1,1,3,351,232.0,240.1,4.310344827586207,77.0,77.89999999999982,1097859072,558487608,77.0,3,425459712
small,800,800,1,1,3,286,190.0,197.2,5.2631578947368425,30.0000000000002,30.89999999999975,943980544,557034032,32.0,3,478969856
