"label","seconds","interval_ms"
"Validating Mesh",1.493,NA
"Pre-processing scene",1.493,0
"Pre-processed  scene",1.493,0
"Removed duplicate materials",1.493,0
"Processed scene bounds",1.493,0
"Processed texture filenames",1.493,0
"Processed materials",1.493,0
"Loaded environment maps",1.493,0
"Initialized buffers",1.499,6
"Initialized shadowmaps",1.499,0
"Initialized alpha buffers",1.499,0
"Initialized shaders",1.499,0
"Initialized 3D models",1.499,0
"Calculated depth buffer(s)",1.499,0
"Executed pixel shaders",1.513,13.9999999999998
"Calculated AO",1.599,86.0000000000001
"Calculated linear depth",1.599,0
"Rasterized image",1.6,1.00000000000011
"Assembled output",1.613,12.9999999999999
"Clamped output",1.617,4
"Display/save image",1.617,0
