"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",800,800,1,1,"process_cold",0,212
"ssao",800,800,1,1,"warm",1,143
"ssao",800,800,1,1,"warm",2,142
"ssao",800,800,1,1,"warm",3,123
