"label","seconds","interval_ms"
"Validating Mesh",1.836,NA
"Pre-processing scene",1.836,0
"Pre-processed  scene",1.836,0
"Removed duplicate materials",1.837,0.99999999999989
"Processed scene bounds",1.837,0
"Processed texture filenames",1.837,0
"Processed materials",1.837,0
"Loaded environment maps",1.837,0
"Initialized buffers",1.844,7.00000000000012
"Initialized shadowmaps",1.844,0
"Initialized alpha buffers",1.844,0
"Initialized shaders",1.844,0
"Initialized 3D models",1.844,0
"Calculated depth buffer(s)",1.845,0.99999999999989
"Executed pixel shaders",1.858,13.0000000000001
"Calculated linear depth",1.87,12
"Rasterized image",1.871,0.99999999999989
"Display/save image",2.031,160
