"label","seconds","interval_ms"
"Validating Mesh",2.831,NA
"Pre-processing scene",2.833,2.00000000000022
"Pre-processed  scene",2.833,0
"Removed duplicate materials",2.833,0
"Processed scene bounds",2.834,0.99999999999989
"Processed texture filenames",2.834,0
"Processed materials",2.836,1.99999999999978
"Loaded environment maps",2.836,0
"Initialized buffers",2.843,7.00000000000012
"Initialized shadowmaps",2.843,0
"Initialized alpha buffers",2.843,0
"Initialized shaders",2.846,3.00000000000011
"Initialized 3D models",2.847,0.99999999999989
"Calculated depth buffer(s)",2.847,0
"Executed pixel shaders",2.982,135
"Calculated linear depth",2.994,12
"Rasterized image",2.996,1.99999999999978
"Display/save image",3.142,146
