"label","seconds","interval_ms"
"Validating Mesh",1.845,NA
"Pre-processing scene",1.845,0
"Pre-processed  scene",1.845,0
"Removed duplicate materials",1.846,1.00000000000011
"Processed scene bounds",1.846,0
"Processed texture filenames",1.846,0
"Processed materials",1.846,0
"Loaded environment maps",1.846,0
"Initialized buffers",1.852,6
"Initialized shadowmaps",1.852,0
"Initialized alpha buffers",1.852,0
"Initialized shaders",1.852,0
"Initialized 3D models",1.852,0
"Calculated depth buffer(s)",1.853,0.99999999999989
"Executed pixel shaders",1.86,7.00000000000012
"Calculated linear depth",1.872,12
"Rasterized image",1.874,2
"Display/save image",2.041,167
