"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"alpha16",800,800,1,10,"process_cold",0,707
"alpha16",800,800,1,10,"warm",1,617
"alpha16",800,800,1,10,"warm",2,591
"alpha16",800,800,1,10,"warm",3,585
