"label","seconds","interval_ms"
"Validating Mesh",2.656,NA
"Pre-processing scene",2.656,0
"Pre-processed  scene",2.656,0
"Removed duplicate materials",2.656,0
"Processed scene bounds",2.656,0
"Processed texture filenames",2.656,0
"Processed materials",2.656,0
"Loaded environment maps",2.656,0
"Initialized buffers",2.663,6.99999999999967
"Initialized shadowmaps",2.663,0
"Initialized alpha buffers",2.663,0
"Initialized shaders",2.663,0
"Initialized 3D models",2.663,0
"Calculated depth buffer(s)",2.663,0
"Executed pixel shaders",2.674,11.0000000000001
"Calculated AO",2.829,155
"Calculated linear depth",2.84,10.9999999999997
"Rasterized image",2.841,1.00000000000033
"Display/save image",3.009,168
