"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shadow",800,800,1,1,"process_cold",0,356
"shadow",800,800,1,1,"warm",1,235
"shadow",800,800,1,1,"warm",2,211
"shadow",800,800,1,1,"warm",3,235
