"label","seconds","interval_ms"
"Validating Mesh",4.308,NA
"Pre-processing scene",4.308,0
"Pre-processed  scene",4.308,0
"Removed duplicate materials",4.308,0
"Processed scene bounds",4.308,0
"Processed texture filenames",4.308,0
"Processed materials",4.308,0
"Loaded environment maps",4.308,0
"Initialized buffers",4.314,6.00000000000023
"Initialized shadowmaps",4.314,0
"Initialized alpha buffers",4.314,0
"Initialized shaders",4.314,0
"Initialized 3D models",4.314,0
"Calculated depth buffer(s)",4.315,1.00000000000033
"Executed pixel shaders",4.353,37.9999999999994
"Calculated linear depth",4.739,386
"Rasterized image",4.761,22.0000000000002
"Display/save image",4.881,120
