"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"overdraw",800,800,1,2,"process_cold",0,558
"overdraw",800,800,1,2,"warm",1,475
"overdraw",800,800,1,2,"warm",2,437
"overdraw",800,800,1,2,"warm",3,424
