"label","seconds","interval_ms"
"Validating Mesh",2.055,NA
"Pre-processing scene",2.056,0.99999999999989
"Pre-processed  scene",2.056,0
"Removed duplicate materials",2.056,0
"Processed scene bounds",2.056,0
"Processed texture filenames",2.056,0
"Processed materials",2.056,0
"Loaded environment maps",2.056,0
"Initialized buffers",2.063,7.00000000000012
"Initialized shadowmaps",2.063,0
"Initialized alpha buffers",2.063,0
"Initialized shaders",2.063,0
"Initialized 3D models",2.063,0
"Calculated depth buffer(s)",2.064,0.99999999999989
"Executed pixel shaders",2.111,47.0000000000002
"Calculated linear depth",2.123,12
"Rasterized image",2.123,0
"Display/save image",2.279,156
