"label","seconds","interval_ms"
"Validating Mesh",3.512,NA
"Pre-processing scene",3.514,1.99999999999978
"Pre-processed  scene",3.514,0
"Removed duplicate materials",3.514,0
"Processed scene bounds",3.515,1.00000000000033
"Processed texture filenames",3.515,0
"Processed materials",3.517,1.99999999999978
"Loaded environment maps",3.517,0
"Initialized buffers",3.523,6.00000000000023
"Initialized shadowmaps",3.523,0
"Initialized alpha buffers",3.523,0
"Initialized shaders",3.526,2.99999999999967
"Initialized 3D models",3.527,1.00000000000033
"Calculated depth buffer(s)",3.527,0
"Executed pixel shaders",3.771,244
"Calculated linear depth",3.783,12
"Rasterized image",3.784,0.99999999999989
"Display/save image",3.939,155
