"label","seconds","interval_ms"
"Validating Mesh",1.908,NA
"Pre-processing scene",1.909,1.00000000000011
"Pre-processed  scene",1.909,0
"Removed duplicate materials",1.909,0
"Processed scene bounds",1.909,0
"Processed texture filenames",1.909,0
"Processed materials",1.909,0
"Loaded environment maps",1.909,0
"Initialized buffers",1.915,6
"Initialized shadowmaps",1.915,0
"Initialized alpha buffers",1.916,0.99999999999989
"Initialized shaders",1.916,0
"Initialized 3D models",1.916,0
"Calculated depth buffer(s)",1.917,1.00000000000011
"Executed pixel shaders",1.941,24
"Calculated linear depth",1.953,12
"Rasterized image",1.954,0.99999999999989
"Display/save image",2.119,165
