"label","seconds","interval_ms"
"Validating Mesh",1.629,NA
"Pre-processing scene",1.629,0
"Pre-processed  scene",1.629,0
"Removed duplicate materials",1.629,0
"Processed scene bounds",1.629,0
"Processed texture filenames",1.629,0
"Processed materials",1.629,0
"Loaded environment maps",1.629,0
"Initialized buffers",1.635,6
"Initialized shadowmaps",1.635,0
"Initialized alpha buffers",1.635,0
"Initialized shaders",1.635,0
"Initialized 3D models",1.635,0
"Calculated depth buffer(s)",1.635,0
"Executed pixel shaders",1.65,14.9999999999999
"Calculated AO",1.737,87.0000000000002
"Calculated linear depth",1.737,0
"Rasterized image",1.738,0.99999999999989
"Assembled output",1.757,18.9999999999999
"Clamped output",1.761,4
"Display/save image",1.761,0
