case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
normal_shared,800,800,1,1,3,335,247.0,251.5,4.048582995951417,200.0,203.6,1095368704,224469800,206.0,3,744275968
small,800,800,1,1,3,95,23.0,30.2,43.47826086956522,8.00000000000001,8.00000000000001,404160512,134506568,8.00000000000001,3,209141760
ssao,800,800,1,1,3,222,151.0,154.6,6.622516556291391,108.0,109.8,639418368,194198840,108.0,3,264110080
