case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
small,800,800,1,1,3,243,180.0,198.9,5.555555555555555,8.00000000000001,8.00000000000001,856342528,485353360,8.00000000000001,3,404733952
ssao,800,800,1,1,3,893,776.0,780.5,1.288659793814433,612.0,612.0,869302272,545101496,613.000000000001,3,451952640
toon,800,800,1,1,3,406,326.0,329.6,3.067484662576687,145.0,151.3,948699136,522000424,144.0,3,480526336
