"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",800,800,1,1,"process_cold",0,236
"ssao",800,800,1,1,"warm",1,156
"ssao",800,800,1,1,"warm",2,128
"ssao",800,800,1,1,"warm",3,156
