"label","seconds","interval_ms"
"Validating Mesh",4.327,NA
"Pre-processing scene",4.327,0
"Pre-processed  scene",4.327,0
"Removed duplicate materials",4.327,0
"Processed scene bounds",4.327,0
"Processed texture filenames",4.327,0
"Processed materials",4.327,0
"Loaded environment maps",4.328,1.00000000000033
"Initialized buffers",4.33,1.99999999999978
"Initialized shadowmaps",4.33,0
"Initialized alpha buffers",4.33,0
"Initialized shaders",4.33,0
"Initialized 3D models",4.33,0
"Calculated depth buffer(s)",4.33,0
"Executed pixel shaders",4.891,561
"Calculated linear depth",4.891,0
"Rasterized image",4.893,1.99999999999978
"Assembled output",4.908,15.0000000000006
"Clamped output",4.912,3.99999999999956
"Display/save image",4.912,0
