"label","seconds","interval_ms"
"Validating Mesh",3.681,NA
"Pre-processing scene",3.691,9.99999999999979
"Pre-processed  scene",3.691,0
"Removed duplicate materials",3.699,8.00000000000001
"Processed scene bounds",3.703,4
"Processed texture filenames",3.706,3.00000000000011
"Processed materials",3.721,15.0000000000001
"Loaded environment maps",3.721,0
"Initialized buffers",3.723,1.99999999999978
"Initialized shadowmaps",3.723,0
"Initialized alpha buffers",3.723,0
"Initialized shaders",3.729,6.00000000000023
"Initialized 3D models",3.736,7.00000000000012
"Calculated depth buffer(s)",3.736,0
"Executed pixel shaders",3.891,155
"Calculated linear depth",3.891,0
"Rasterized image",3.896,4.99999999999989
"Assembled output",3.908,12
"Clamped output",3.917,8.9999999999999
"Display/save image",3.917,0
