"label","seconds","interval_ms"
"Validating Mesh",1.65,NA
"Pre-processing scene",1.65,0
"Pre-processed  scene",1.65,0
"Removed duplicate materials",1.65,0
"Processed scene bounds",1.65,0
"Processed texture filenames",1.65,0
"Processed materials",1.651,1.00000000000011
"Loaded environment maps",1.651,0
"Initialized buffers",1.656,4.99999999999989
"Initialized shadowmaps",1.656,0
"Initialized alpha buffers",1.656,0
"Initialized shaders",1.656,0
"Initialized 3D models",1.656,0
"Calculated depth buffer(s)",1.656,0
"Executed pixel shaders",1.67,14
"Calculated AO",1.756,86.0000000000001
"Calculated linear depth",1.757,0.99999999999989
"Rasterized image",1.758,1.00000000000011
"Assembled output",1.776,18
"Clamped output",1.78,4
"Display/save image",1.78,0
