"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"environment",800,800,1,1,"process_cold",0,174
"environment",800,800,1,1,"warm",1,86
"environment",800,800,1,1,"warm",2,89
"environment",800,800,1,1,"warm",3,80
