"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shared_textures",800,800,1,1,"process_cold",0,110
"shared_textures",800,800,1,1,"warm",1,32.9999999999999
"shared_textures",800,800,1,1,"warm",2,32
"shared_textures",800,800,1,1,"warm",3,32
