"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,385
"small",800,800,1,1,"warm",1,221
"small",800,800,1,1,"warm",2,258
"small",800,800,1,1,"warm",3,258
"small",800,800,1,1,"warm",4,228
"small",800,800,1,1,"warm",5,246
