"label","seconds","interval_ms"
"Validating Mesh",10.203,NA
"Pre-processing scene",10.204,1.00000000000122
"Pre-processed  scene",10.204,0
"Removed duplicate materials",10.204,0
"Processed scene bounds",10.204,0
"Processed texture filenames",10.204,0
"Processed materials",10.204,0
"Loaded environment maps",10.204,0
"Initialized buffers",10.211,6.99999999999967
"Initialized shadowmaps",10.211,0
"Initialized alpha buffers",10.211,0
"Initialized shaders",10.212,0.999999999999446
"Initialized 3D models",10.212,0
"Calculated depth buffer(s)",10.216,3.99999999999956
"Executed pixel shaders",10.541,325.000000000001
"Calculated linear depth",10.867,326
"Rasterized image",11.183,315.999999999999
"Display/save image",11.351,168.000000000001
